case_id,activity,timestamp,company,region,material_group,payment_term,variant
2fea73e0-f988-49bb-9c13-00908d7abfd9,Create Shipment,2024-03-25 10:57:51,Drystone Deutschland GmbH,Europe,Power Tools,30 days from date of invoice,rejected_then_continued
2fea73e0-f988-49bb-9c13-00908d7abfd9,Issue Goods,2024-03-26 02:57:01,Drystone Deutschland GmbH,Europe,Power Tools,30 days from date of invoice,rejected_then_continued
2fea73e0-f988-49bb-9c13-00908d7abfd9,Create Invoice,2024-03-27 10:49:44,Drystone Deutschland GmbH,Europe,Power Tools,30 days from date of invoice,rejected_then_continued
2fea73e0-f988-49bb-9c13-00908d7abfd9,Clear Invoice,2024-03-27 23:07:58,Drystone Deutschland GmbH,Europe,Power Tools,30 days from date of invoice,rejected_then_continued
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Receive Purchase Order,2024-07-16 00:00:00,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Create Sales Order,2024-07-16 15:48:18,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Change Material in Sales Order,2024-07-17 04:32:30,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Create Delivery,2024-07-18 01:54:16,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Create Shipment,2024-07-20 06:01:14,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Issue Goods,2024-07-22 02:51:00,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Create Invoice,2024-07-23 20:56:08,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
fa271f07-8b01-4dfd-9185-7ee0f44a0351,Clear Invoice,2024-07-24 15:53:07,Drystone India Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,material_change_path
3f34769f-8922-46a2-9e2a-ca11924f1949,Receive Purchase Order,2024-01-06 00:00:00,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Create Sales Order,2024-01-06 08:30:12,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Create Delivery,2024-01-07 00:08:05,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Create Shipment,2024-01-09 02:53:57,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Issue Goods,2024-01-11 00:48:13,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Deactivate Billing Block,2024-01-12 06:51:22,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Create Invoice,2024-01-13 20:10:29,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
3f34769f-8922-46a2-9e2a-ca11924f1949,Clear Invoice,2024-01-14 22:44:47,Drystone France SA,Europe,Fasteners,60 days from date of invoice,billing_block
d07fde41-3745-40d7-a123-f5019a4f8588,Receive Purchase Order,2024-06-23 00:00:00,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Create Sales Order,2024-06-23 09:39:24,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Create Delivery,2024-06-25 12:38:04,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Create Shipment,2024-06-27 21:20:56,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Issue Goods,2024-06-28 16:47:19,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Create Invoice,2024-06-29 02:49:23,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Create Invoice,2024-06-30 05:38:02,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
d07fde41-3745-40d7-a123-f5019a4f8588,Clear Invoice,2024-07-01 00:49:13,Drystone Italia S.P.A,Europe,Power Tools,60 days from date of invoice,invoice_after_invoice
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Receive Purchase Order,2025-01-04 00:00:00,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Create Sales Order,2025-01-04 19:58:49,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Change Net Price in Sales Order,2025-01-06 04:21:24,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Create Delivery,2025-01-06 15:27:58,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Create Shipment,2025-01-07 07:46:02,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Issue Goods,2025-01-08 23:39:55,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Create Invoice,2025-01-10 23:39:10,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
70bbace7-07dd-4ccb-8ad2-2695f6da4964,Clear Invoice,2025-01-12 12:50:58,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Receive Purchase Order,2024-02-24 00:00:00,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Create Sales Order,2024-02-24 07:41:56,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Change Net Price in Sales Order,2024-02-25 00:52:23,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Create Delivery,2024-02-25 05:31:39,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Create Shipment,2024-02-26 12:32:28,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Issue Goods,2024-02-27 10:43:41,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Create Invoice,2024-02-27 16:53:55,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9aec64e5-7c15-4be7-be1e-43074f479cd1,Clear Invoice,2024-02-28 09:52:29,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Receive Purchase Order,2025-01-25 00:00:00,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Create Sales Order,2025-01-25 10:19:09,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Create Delivery,2025-01-26 08:18:24,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Create Shipment,2025-01-26 17:16:05,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Issue Goods,2025-01-27 05:24:53,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Create Invoice,2025-01-27 23:31:23,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
9333d3e1-4a9e-4874-9e05-781c09f74945,Clear Invoice,2025-01-28 17:37:20,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,standard_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Receive Purchase Order,2024-09-07 00:00:00,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Create Sales Order,2024-09-08 15:38:28,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Change Material in Sales Order,2024-09-10 07:44:49,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Create Delivery,2024-09-11 16:12:57,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Create Shipment,2024-09-15 12:22:50,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Issue Goods,2024-09-18 01:24:25,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Create Invoice,2024-09-19 03:41:20,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
cdd7a24d-5814-4f35-b96b-229a90f31c6a,Clear Invoice,2024-09-20 22:43:44,Drystone Mexico Inc,Americas,Power Drills,30 days from date of invoice,material_change_path
e7988599-804e-466b-a155-10ea4ddc1878,Receive Purchase Order,2024-05-03 00:00:00,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Create Sales Order,2024-05-03 16:17:42,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Create Delivery,2024-05-04 19:33:30,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Create Shipment,2024-05-07 22:30:21,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Issue Goods,2024-05-12 14:50:07,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Create Invoice,2024-05-12 17:13:28,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
e7988599-804e-466b-a155-10ea4ddc1878,Clear Invoice,2024-05-14 17:34:38,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path
2362079b-a73f-402f-8481-6c82058dd993,Receive Purchase Order,2025-02-21 00:00:00,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Create Sales Order,2025-02-21 05:50:27,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Create Delivery,2025-02-22 04:04:53,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Create Shipment,2025-02-23 09:48:25,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Issue Goods,2025-02-23 20:32:36,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Create Invoice,2025-02-24 05:47:35,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Create Invoice,2025-02-25 01:05:10,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
2362079b-a73f-402f-8481-6c82058dd993,Clear Invoice,2025-02-25 10:13:39,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,invoice_after_invoice
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Receive Purchase Order,2024-08-31 00:00:00,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Create Sales Order,2024-08-31 18:19:41,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Create Delivery,2024-09-01 18:35:58,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Create Shipment,2024-09-07 23:46:53,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Issue Goods,2024-09-10 21:45:22,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Create Invoice,2024-09-10 21:59:46,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
ba915d68-d247-4f8f-ae3c-3f2e6168f099,Clear Invoice,2024-09-12 13:21:08,Drystone Belgium NV,Europe,Power Drills,45 days from date of invoice,standard_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Receive Purchase Order,2024-11-06 00:00:00,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Create Sales Order,2024-11-06 08:02:45,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Change Net Price in Sales Order,2024-11-06 15:17:27,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Create Delivery,2024-11-06 21:00:55,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Create Shipment,2024-11-08 03:04:31,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Issue Goods,2024-11-09 04:20:51,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Create Invoice,2024-11-09 09:08:45,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
df6ee6e5-d590-40a2-9a0b-591ca2ba892e,Clear Invoice,2024-11-09 19:08:20,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path
de88a914-688f-4a4e-b728-dc018a59855b,Receive Purchase Order,2024-07-23 00:00:00,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Create Sales Order,2024-07-23 09:45:02,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Create Invoice,2024-07-25 11:27:16,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Create Delivery,2024-07-26 19:12:01,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Create Shipment,2024-07-27 14:42:46,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Issue Goods,2024-07-29 23:16:30,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
de88a914-688f-4a4e-b728-dc018a59855b,Clear Invoice,2024-08-01 05:41:15,Drystone France SA,Europe,Safety equipment,45 days from date of invoice,invoice_before_shipment
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Receive Purchase Order,2024-09-21 00:00:00,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Create Sales Order,2024-09-21 02:21:13,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Change Net Price in Sales Order,2024-09-21 11:26:53,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Create Delivery,2024-09-21 20:29:19,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Create Shipment,2024-09-22 11:59:48,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Issue Goods,2024-09-23 09:43:29,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Create Invoice,2024-09-24 02:22:21,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
d6105181-7458-4a4f-b4bc-35cd2a10f5db,Clear Invoice,2024-09-24 08:48:39,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Receive Purchase Order,2024-01-11 00:00:00,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Create Sales Order,2024-01-11 00:14:24,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Create Delivery,2024-01-11 13:07:05,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Create Shipment,2024-01-13 11:15:01,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Issue Goods,2024-01-14 03:47:29,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Create Invoice,2024-01-16 03:44:21,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
ac3fac8b-c4db-476d-b08e-27ab3aff7f42,Clear Invoice,2024-01-16 11:15:40,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
4835f6f6-02db-4f8c-84ae-31228da2344b,Receive Purchase Order,2024-12-28 00:00:00,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
4835f6f6-02db-4f8c-84ae-31228da2344b,Create Sales Order,2024-12-28 11:21:53,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
4835f6f6-02db-4f8c-84ae-31228da2344b,Create Delivery,2024-12-30 00:31:50,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
4835f6f6-02db-4f8c-84ae-31228da2344b,Create Shipment,2024-12-30 12:42:57,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
4835f6f6-02db-4f8c-84ae-31228da2344b,Issue Goods,2025-01-01 14:42:11,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path
